W0918 20:25:25.920000 1128014 torch/distributed/run.py:851] 
W0918 20:25:25.920000 1128014 torch/distributed/run.py:851] *****************************************
W0918 20:25:25.920000 1128014 torch/distributed/run.py:851] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0918 20:25:25.920000 1128014 torch/distributed/run.py:851] *****************************************
logs/muonh_kmaxwell_warm100_plateauEnd200_peak0.03_fastEnd1750_floor0.006_slowlinear_exp0.6_steps3125_seed5.txt
step:0/3125 val_loss:10.99928 train_time:0.003s step_avg:nanms
step:1/3125 train_time:5.623s step_avg:5623.29ms
step:2028/3125 train_time:739.216s step_avg:364.50ms
step:2029/3125 train_time:739.587s step_avg:364.51ms
step:2030/3125 train_time:739.961s step_avg:364.51ms
step:2031/3125 train_time:740.333s step_avg:364.52ms
step:2032/3125 train_time:740.703s step_avg:364.52ms
step:2033/3125 train_time:741.072s step_avg:364.52ms
step:2034/3125 train_time:741.444s step_avg:364.52ms
step:2035/3125 train_time:741.815s step_avg:364.53ms
step:2036/3125 train_time:742.187s step_avg:364.53ms
step:2037/3125 train_time:742.557s step_avg:364.53ms
step:2038/3125 train_time:742.930s step_avg:364.54ms
step:2039/3125 train_time:743.302s step_avg:364.54ms
step:2040/3125 train_time:743.674s step_avg:364.55ms
step:2041/3125 train_time:744.048s step_avg:364.55ms
step:2042/3125 train_time:744.420s step_avg:364.55ms
step:2043/3125 train_time:744.791s step_avg:364.56ms
step:2044/3125 train_time:745.161s step_avg:364.56ms
step:2045/3125 train_time:745.535s step_avg:364.56ms
step:2046/3125 train_time:745.910s step_avg:364.57ms
step:2047/3125 train_time:746.282s step_avg:364.57ms
step:2048/3125 train_time:746.655s step_avg:364.58ms
step:2049/3125 train_time:747.025s step_avg:364.58ms
step:2050/3125 train_time:747.398s step_avg:364.58ms
step:2051/3125 train_time:747.771s step_avg:364.59ms
step:2052/3125 train_time:748.142s step_avg:364.59ms
step:2053/3125 train_time:748.514s step_avg:364.60ms
step:2054/3125 train_time:748.885s step_avg:364.60ms
step:2055/3125 train_time:749.255s step_avg:364.60ms
step:2056/3125 train_time:749.629s step_avg:364.61ms
step:2057/3125 train_time:750.002s step_avg:364.61ms
step:2058/3125 train_time:750.361s step_avg:364.61ms
step:2059/3125 train_time:750.724s step_avg:364.61ms
step:2060/3125 train_time:751.082s step_avg:364.60ms
step:2061/3125 train_time:751.444s step_avg:364.60ms
step:2062/3125 train_time:751.804s step_avg:364.60ms
step:2063/3125 train_time:752.165s step_avg:364.60ms
step:2064/3125 train_time:752.529s step_avg:364.60ms
step:2065/3125 train_time:752.889s step_avg:364.60ms
step:2066/3125 train_time:753.248s step_avg:364.59ms
step:2067/3125 train_time:753.607s step_avg:364.59ms
step:2068/3125 train_time:753.968s step_avg:364.59ms
step:2069/3125 train_time:754.330s step_avg:364.59ms
step:2070/3125 train_time:754.692s step_avg:364.59ms
step:2071/3125 train_time:755.051s step_avg:364.58ms
step:2072/3125 train_time:755.425s step_avg:364.59ms
step:2073/3125 train_time:755.796s step_avg:364.59ms
step:2074/3125 train_time:756.166s step_avg:364.59ms
step:2075/3125 train_time:756.537s step_avg:364.60ms
step:2076/3125 train_time:756.908s step_avg:364.60ms
step:2077/3125 train_time:757.278s step_avg:364.60ms
step:2078/3125 train_time:757.647s step_avg:364.60ms
step:2079/3125 train_time:758.020s step_avg:364.61ms
step:2080/3125 train_time:758.391s step_avg:364.61ms
step:2081/3125 train_time:758.762s step_avg:364.61ms
step:2082/3125 train_time:759.135s step_avg:364.62ms
step:2083/3125 train_time:759.506s step_avg:364.62ms
step:2084/3125 train_time:759.878s step_avg:364.62ms
step:2085/3125 train_time:760.250s step_avg:364.63ms
step:2086/3125 train_time:760.623s step_avg:364.63ms
step:2087/3125 train_time:760.994s step_avg:364.64ms
step:2088/3125 train_time:761.365s step_avg:364.64ms
step:2089/3125 train_time:761.725s step_avg:364.64ms
step:2090/3125 train_time:762.086s step_avg:364.63ms
step:2091/3125 train_time:762.484s step_avg:364.65ms
step:2092/3125 train_time:762.844s step_avg:364.65ms
step:2093/3125 train_time:763.206s step_avg:364.65ms
step:2094/3125 train_time:763.568s step_avg:364.65ms
step:2095/3125 train_time:763.933s step_avg:364.65ms
step:2096/3125 train_time:764.292s step_avg:364.64ms
step:2097/3125 train_time:764.651s step_avg:364.64ms
step:2098/3125 train_time:765.012s step_avg:364.64ms
step:2099/3125 train_time:765.370s step_avg:364.64ms
step:2100/3125 train_time:765.731s step_avg:364.63ms
step:2101/3125 train_time:766.092s step_avg:364.63ms
step:2102/3125 train_time:766.463s step_avg:364.64ms
step:2103/3125 train_time:766.838s step_avg:364.64ms
step:2104/3125 train_time:767.198s step_avg:364.64ms
step:2105/3125 train_time:767.558s step_avg:364.64ms
step:2106/3125 train_time:767.920s step_avg:364.63ms
step:2107/3125 train_time:768.281s step_avg:364.63ms
step:2108/3125 train_time:768.653s step_avg:364.64ms
step:2109/3125 train_time:769.024s step_avg:364.64ms
step:2110/3125 train_time:769.395s step_avg:364.64ms
step:2111/3125 train_time:769.767s step_avg:364.65ms
step:2112/3125 train_time:770.139s step_avg:364.65ms
step:2113/3125 train_time:770.510s step_avg:364.65ms
step:2114/3125 train_time:770.882s step_avg:364.66ms
step:2115/3125 train_time:771.242s step_avg:364.65ms
step:2116/3125 train_time:771.606s step_avg:364.65ms
step:2117/3125 train_time:771.967s step_avg:364.65ms
step:2118/3125 train_time:772.340s step_avg:364.66ms
step:2119/3125 train_time:772.713s step_avg:364.66ms
step:2120/3125 train_time:773.072s step_avg:364.66ms
step:2121/3125 train_time:773.438s step_avg:364.66ms
step:2122/3125 train_time:773.798s step_avg:364.65ms
step:2123/3125 train_time:774.171s step_avg:364.66ms
step:2124/3125 train_time:774.531s step_avg:364.66ms
step:2125/3125 train_time:774.889s step_avg:364.65ms
step:2125/3125 val_loss:3.40080 train_time:774.889s step_avg:367.28ms
step:2126/3125 train_time:775.252s step_avg:364.65ms
step:2127/3125 train_time:775.613s step_avg:364.65ms
step:2128/3125 train_time:775.976s step_avg:364.65ms
step:2129/3125 train_time:776.337s step_avg:364.65ms
step:2130/3125 train_time:776.698s step_avg:364.65ms
step:2131/3125 train_time:777.060s step_avg:364.65ms
step:2132/3125 train_time:777.422s step_avg:364.64ms
step:2133/3125 train_time:777.788s step_avg:364.65ms
step:2134/3125 train_time:778.159s step_avg:364.65ms
step:2135/3125 train_time:778.537s step_avg:364.65ms
step:2136/3125 train_time:778.911s step_avg:364.66ms
step:2137/3125 train_time:779.271s step_avg:364.66ms
step:2138/3125 train_time:779.630s step_avg:364.65ms
step:2139/3125 train_time:779.989s step_avg:364.65ms
step:2140/3125 train_time:780.348s step_avg:364.65ms
step:2141/3125 train_time:780.720s step_avg:364.65ms
step:2142/3125 train_time:781.093s step_avg:364.66ms
step:2143/3125 train_time:781.463s step_avg:364.66ms
step:2144/3125 train_time:781.833s step_avg:364.66ms
step:2145/3125 train_time:782.205s step_avg:364.66ms
step:2146/3125 train_time:782.579s step_avg:364.67ms
step:2147/3125 train_time:782.949s step_avg:364.67ms
step:2148/3125 train_time:783.320s step_avg:364.67ms
step:2149/3125 train_time:783.687s step_avg:364.68ms
step:2150/3125 train_time:784.046s step_avg:364.67ms
step:2151/3125 train_time:784.404s step_avg:364.67ms
step:2152/3125 train_time:784.767s step_avg:364.67ms
step:2153/3125 train_time:785.129s step_avg:364.67ms
step:2154/3125 train_time:785.490s step_avg:364.67ms
step:2155/3125 train_time:785.851s step_avg:364.66ms
step:2156/3125 train_time:786.212s step_avg:364.66ms
step:2157/3125 train_time:786.584s step_avg:364.67ms
step:2158/3125 train_time:786.954s step_avg:364.67ms
step:2159/3125 train_time:787.327s step_avg:364.67ms
step:2160/3125 train_time:787.698s step_avg:364.68ms
step:2161/3125 train_time:788.067s step_avg:364.68ms
step:2162/3125 train_time:788.438s step_avg:364.68ms
step:2163/3125 train_time:788.806s step_avg:364.68ms
step:2164/3125 train_time:789.165s step_avg:364.68ms
step:2165/3125 train_time:789.530s step_avg:364.68ms
step:2166/3125 train_time:789.894s step_avg:364.68ms
step:2167/3125 train_time:790.266s step_avg:364.68ms
step:2168/3125 train_time:790.638s step_avg:364.69ms
step:2169/3125 train_time:791.009s step_avg:364.69ms
step:2170/3125 train_time:791.368s step_avg:364.69ms
step:2171/3125 train_time:791.733s step_avg:364.69ms
step:2172/3125 train_time:792.107s step_avg:364.69ms
step:2173/3125 train_time:792.480s step_avg:364.69ms
step:2174/3125 train_time:792.837s step_avg:364.69ms
step:2175/3125 train_time:793.212s step_avg:364.69ms
step:2176/3125 train_time:793.571s step_avg:364.69ms
step:2177/3125 train_time:793.929s step_avg:364.69ms
step:2178/3125 train_time:794.288s step_avg:364.69ms
step:2179/3125 train_time:794.660s step_avg:364.69ms
step:2180/3125 train_time:795.023s step_avg:364.69ms
step:2181/3125 train_time:795.382s step_avg:364.69ms
step:2182/3125 train_time:795.743s step_avg:364.69ms
step:2183/3125 train_time:796.102s step_avg:364.68ms
step:2184/3125 train_time:796.462s step_avg:364.68ms
step:2185/3125 train_time:796.822s step_avg:364.68ms
step:2186/3125 train_time:797.192s step_avg:364.68ms
step:2187/3125 train_time:797.562s step_avg:364.68ms
step:2188/3125 train_time:797.936s step_avg:364.69ms
step:2189/3125 train_time:798.307s step_avg:364.69ms
step:2190/3125 train_time:798.679s step_avg:364.69ms
step:2191/3125 train_time:799.041s step_avg:364.69ms
step:2192/3125 train_time:799.402s step_avg:364.69ms
step:2193/3125 train_time:799.764s step_avg:364.69ms
step:2194/3125 train_time:800.125s step_avg:364.69ms
step:2195/3125 train_time:800.483s step_avg:364.68ms
step:2196/3125 train_time:800.857s step_avg:364.69ms
step:2197/3125 train_time:801.213s step_avg:364.69ms
step:2198/3125 train_time:801.574s step_avg:364.68ms
step:2199/3125 train_time:801.934s step_avg:364.68ms
step:2200/3125 train_time:802.307s step_avg:364.68ms
step:2201/3125 train_time:802.678s step_avg:364.69ms
step:2202/3125 train_time:803.037s step_avg:364.69ms
step:2203/3125 train_time:803.411s step_avg:364.69ms
step:2204/3125 train_time:803.781s step_avg:364.69ms
step:2205/3125 train_time:804.156s step_avg:364.70ms
step:2206/3125 train_time:804.526s step_avg:364.70ms
step:2207/3125 train_time:804.896s step_avg:364.70ms
step:2208/3125 train_time:805.271s step_avg:364.71ms
step:2209/3125 train_time:805.642s step_avg:364.71ms
step:2210/3125 train_time:806.013s step_avg:364.71ms
step:2211/3125 train_time:806.387s step_avg:364.72ms
step:2212/3125 train_time:806.757s step_avg:364.72ms
step:2213/3125 train_time:807.130s step_avg:364.72ms
step:2214/3125 train_time:807.501s step_avg:364.73ms
step:2215/3125 train_time:807.873s step_avg:364.73ms
step:2216/3125 train_time:808.244s step_avg:364.73ms
step:2217/3125 train_time:808.615s step_avg:364.73ms
step:2218/3125 train_time:808.986s step_avg:364.74ms
step:2219/3125 train_time:809.358s step_avg:364.74ms
step:2220/3125 train_time:809.730s step_avg:364.74ms
step:2221/3125 train_time:810.103s step_avg:364.75ms
step:2222/3125 train_time:810.472s step_avg:364.75ms
step:2223/3125 train_time:810.844s step_avg:364.75ms
step:2224/3125 train_time:811.204s step_avg:364.75ms
step:2225/3125 train_time:811.565s step_avg:364.75ms
step:2226/3125 train_time:811.923s step_avg:364.75ms
step:2227/3125 train_time:812.282s step_avg:364.74ms
step:2228/3125 train_time:812.642s step_avg:364.74ms
step:2229/3125 train_time:813.004s step_avg:364.74ms
step:2230/3125 train_time:813.365s step_avg:364.74ms
step:2231/3125 train_time:813.728s step_avg:364.74ms
step:2232/3125 train_time:814.088s step_avg:364.73ms
step:2233/3125 train_time:814.448s step_avg:364.73ms
step:2234/3125 train_time:814.809s step_avg:364.73ms
step:2235/3125 train_time:815.170s step_avg:364.73ms
step:2236/3125 train_time:815.531s step_avg:364.73ms
step:2237/3125 train_time:815.895s step_avg:364.73ms
step:2238/3125 train_time:816.255s step_avg:364.73ms
step:2239/3125 train_time:816.623s step_avg:364.73ms
step:2240/3125 train_time:816.984s step_avg:364.73ms
step:2241/3125 train_time:817.345s step_avg:364.72ms
step:2242/3125 train_time:817.703s step_avg:364.72ms
step:2243/3125 train_time:818.064s step_avg:364.72ms
step:2244/3125 train_time:818.425s step_avg:364.72ms
step:2245/3125 train_time:818.785s step_avg:364.71ms
step:2246/3125 train_time:819.145s step_avg:364.71ms
step:2247/3125 train_time:819.506s step_avg:364.71ms
step:2248/3125 train_time:819.872s step_avg:364.71ms
step:2249/3125 train_time:820.229s step_avg:364.71ms
step:2250/3125 train_time:820.589s step_avg:364.71ms
step:2250/3125 val_loss:3.38141 train_time:820.590s step_avg:365.61ms
step:2251/3125 train_time:820.954s step_avg:364.71ms
step:2252/3125 train_time:821.314s step_avg:364.70ms
step:2253/3125 train_time:821.686s step_avg:364.71ms
step:2254/3125 train_time:822.058s step_avg:364.71ms
step:2255/3125 train_time:822.428s step_avg:364.71ms
step:2256/3125 train_time:822.801s step_avg:364.72ms
step:2257/3125 train_time:823.170s step_avg:364.72ms
step:2258/3125 train_time:823.542s step_avg:364.72ms
step:2259/3125 train_time:823.914s step_avg:364.72ms
step:2260/3125 train_time:824.284s step_avg:364.73ms
step:2261/3125 train_time:824.655s step_avg:364.73ms
step:2262/3125 train_time:825.022s step_avg:364.73ms
step:2263/3125 train_time:825.394s step_avg:364.73ms
step:2264/3125 train_time:825.751s step_avg:364.73ms
step:2265/3125 train_time:826.126s step_avg:364.74ms
step:2266/3125 train_time:826.497s step_avg:364.74ms
step:2267/3125 train_time:826.868s step_avg:364.74ms
step:2268/3125 train_time:827.239s step_avg:364.74ms
step:2269/3125 train_time:827.599s step_avg:364.74ms
step:2270/3125 train_time:827.958s step_avg:364.74ms
step:2271/3125 train_time:828.318s step_avg:364.74ms
step:2272/3125 train_time:828.680s step_avg:364.74ms
step:2273/3125 train_time:829.053s step_avg:364.74ms
step:2274/3125 train_time:829.409s step_avg:364.74ms
step:2275/3125 train_time:829.769s step_avg:364.73ms
step:2276/3125 train_time:830.126s step_avg:364.73ms
step:2277/3125 train_time:830.486s step_avg:364.73ms
step:2278/3125 train_time:830.850s step_avg:364.73ms
step:2279/3125 train_time:831.221s step_avg:364.73ms
step:2280/3125 train_time:831.593s step_avg:364.73ms
step:2281/3125 train_time:832.003s step_avg:364.75ms
step:2282/3125 train_time:832.373s step_avg:364.76ms
step:2283/3125 train_time:832.747s step_avg:364.76ms
step:2284/3125 train_time:833.122s step_avg:364.76ms
step:2285/3125 train_time:833.495s step_avg:364.77ms
step:2286/3125 train_time:833.864s step_avg:364.77ms
step:2287/3125 train_time:834.227s step_avg:364.77ms
step:2288/3125 train_time:834.586s step_avg:364.77ms
step:2289/3125 train_time:834.950s step_avg:364.77ms
step:2290/3125 train_time:835.325s step_avg:364.77ms
step:2291/3125 train_time:835.697s step_avg:364.77ms
step:2292/3125 train_time:836.069s step_avg:364.78ms
step:2293/3125 train_time:836.442s step_avg:364.78ms
step:2294/3125 train_time:836.812s step_avg:364.78ms
step:2295/3125 train_time:837.184s step_avg:364.79ms
step:2296/3125 train_time:837.557s step_avg:364.79ms
step:2297/3125 train_time:837.929s step_avg:364.79ms
step:2298/3125 train_time:838.287s step_avg:364.79ms
step:2299/3125 train_time:838.661s step_avg:364.79ms
step:2300/3125 train_time:839.033s step_avg:364.80ms
step:2301/3125 train_time:839.403s step_avg:364.80ms
step:2302/3125 train_time:839.761s step_avg:364.80ms
step:2303/3125 train_time:840.132s step_avg:364.80ms
step:2304/3125 train_time:840.490s step_avg:364.80ms
step:2305/3125 train_time:840.849s step_avg:364.79ms
step:2306/3125 train_time:841.208s step_avg:364.79ms
step:2307/3125 train_time:841.566s step_avg:364.79ms
step:2308/3125 train_time:841.926s step_avg:364.79ms
step:2309/3125 train_time:842.287s step_avg:364.78ms
step:2310/3125 train_time:842.646s step_avg:364.78ms
step:2311/3125 train_time:843.008s step_avg:364.78ms
step:2312/3125 train_time:843.368s step_avg:364.78ms
step:2313/3125 train_time:843.730s step_avg:364.78ms
step:2314/3125 train_time:844.090s step_avg:364.78ms
step:2315/3125 train_time:844.462s step_avg:364.78ms
step:2316/3125 train_time:844.834s step_avg:364.78ms
step:2317/3125 train_time:845.208s step_avg:364.79ms
step:2318/3125 train_time:845.580s step_avg:364.79ms
step:2319/3125 train_time:845.951s step_avg:364.79ms
step:2320/3125 train_time:846.311s step_avg:364.79ms
step:2321/3125 train_time:846.670s step_avg:364.79ms
step:2322/3125 train_time:847.028s step_avg:364.78ms
step:2323/3125 train_time:847.391s step_avg:364.78ms
step:2324/3125 train_time:847.752s step_avg:364.78ms
step:2325/3125 train_time:848.128s step_avg:364.79ms
step:2326/3125 train_time:848.499s step_avg:364.79ms
step:2327/3125 train_time:848.871s step_avg:364.79ms
step:2328/3125 train_time:849.231s step_avg:364.79ms
step:2329/3125 train_time:849.591s step_avg:364.79ms
step:2330/3125 train_time:849.964s step_avg:364.79ms
step:2331/3125 train_time:850.337s step_avg:364.80ms
step:2332/3125 train_time:850.709s step_avg:364.80ms
step:2333/3125 train_time:851.081s step_avg:364.80ms
step:2334/3125 train_time:851.452s step_avg:364.80ms
step:2335/3125 train_time:851.823s step_avg:364.81ms
step:2336/3125 train_time:852.195s step_avg:364.81ms
step:2337/3125 train_time:852.566s step_avg:364.81ms
step:2338/3125 train_time:852.924s step_avg:364.81ms
step:2339/3125 train_time:853.284s step_avg:364.81ms
step:2340/3125 train_time:853.655s step_avg:364.81ms
step:2341/3125 train_time:854.026s step_avg:364.81ms
step:2342/3125 train_time:854.387s step_avg:364.81ms
step:2343/3125 train_time:854.757s step_avg:364.81ms
step:2344/3125 train_time:855.128s step_avg:364.82ms
step:2345/3125 train_time:855.500s step_avg:364.82ms
step:2346/3125 train_time:855.871s step_avg:364.82ms
step:2347/3125 train_time:856.247s step_avg:364.83ms
step:2348/3125 train_time:856.617s step_avg:364.83ms
step:2349/3125 train_time:856.987s step_avg:364.83ms
step:2350/3125 train_time:857.358s step_avg:364.83ms
step:2351/3125 train_time:857.729s step_avg:364.84ms
step:2352/3125 train_time:858.100s step_avg:364.84ms
step:2353/3125 train_time:858.473s step_avg:364.84ms
step:2354/3125 train_time:858.845s step_avg:364.84ms
step:2355/3125 train_time:859.206s step_avg:364.84ms
step:2356/3125 train_time:859.564s step_avg:364.84ms
step:2357/3125 train_time:859.923s step_avg:364.84ms
step:2358/3125 train_time:860.285s step_avg:364.84ms
step:2359/3125 train_time:860.644s step_avg:364.83ms
step:2360/3125 train_time:861.005s step_avg:364.83ms
step:2361/3125 train_time:861.368s step_avg:364.83ms
step:2362/3125 train_time:861.728s step_avg:364.83ms
step:2363/3125 train_time:862.087s step_avg:364.83ms
step:2364/3125 train_time:862.447s step_avg:364.83ms
step:2365/3125 train_time:862.808s step_avg:364.82ms
step:2366/3125 train_time:863.168s step_avg:364.82ms
step:2367/3125 train_time:863.530s step_avg:364.82ms
step:2368/3125 train_time:863.889s step_avg:364.82ms
step:2369/3125 train_time:864.250s step_avg:364.82ms
step:2370/3125 train_time:864.622s step_avg:364.82ms
step:2371/3125 train_time:864.994s step_avg:364.82ms
step:2372/3125 train_time:865.365s step_avg:364.82ms
step:2373/3125 train_time:865.739s step_avg:364.83ms
step:2374/3125 train_time:866.113s step_avg:364.83ms
step:2375/3125 train_time:866.487s step_avg:364.84ms
step:2375/3125 val_loss:3.36283 train_time:866.490s step_avg:367.20ms
step:2376/3125 train_time:866.865s step_avg:364.84ms
step:2377/3125 train_time:867.238s step_avg:364.85ms
step:2378/3125 train_time:867.612s step_avg:364.85ms
step:2379/3125 train_time:867.986s step_avg:364.85ms
step:2380/3125 train_time:868.352s step_avg:364.85ms
step:2381/3125 train_time:868.723s step_avg:364.86ms
step:2382/3125 train_time:869.081s step_avg:364.85ms
step:2383/3125 train_time:869.441s step_avg:364.85ms
step:2384/3125 train_time:869.800s step_avg:364.85ms
step:2385/3125 train_time:870.172s step_avg:364.85ms
step:2386/3125 train_time:870.534s step_avg:364.85ms
step:2387/3125 train_time:870.897s step_avg:364.85ms
step:2388/3125 train_time:871.258s step_avg:364.85ms
step:2389/3125 train_time:871.618s step_avg:364.85ms
step:2390/3125 train_time:871.991s step_avg:364.85ms
step:2391/3125 train_time:872.351s step_avg:364.85ms
step:2392/3125 train_time:872.707s step_avg:364.84ms
step:2393/3125 train_time:873.068s step_avg:364.84ms
step:2394/3125 train_time:873.428s step_avg:364.84ms
step:2395/3125 train_time:873.785s step_avg:364.84ms
step:2396/3125 train_time:874.146s step_avg:364.84ms
step:2397/3125 train_time:874.505s step_avg:364.83ms
step:2398/3125 train_time:874.866s step_avg:364.83ms
step:2399/3125 train_time:875.227s step_avg:364.83ms
step:2400/3125 train_time:875.599s step_avg:364.83ms
step:2401/3125 train_time:875.970s step_avg:364.84ms
step:2402/3125 train_time:876.341s step_avg:364.84ms
step:2403/3125 train_time:876.714s step_avg:364.84ms
step:2404/3125 train_time:877.086s step_avg:364.84ms
step:2405/3125 train_time:877.445s step_avg:364.84ms
step:2406/3125 train_time:877.804s step_avg:364.84ms
step:2407/3125 train_time:878.165s step_avg:364.84ms
step:2408/3125 train_time:878.524s step_avg:364.84ms
step:2409/3125 train_time:878.881s step_avg:364.83ms
step:2410/3125 train_time:879.241s step_avg:364.83ms
step:2411/3125 train_time:879.600s step_avg:364.83ms
step:2412/3125 train_time:879.958s step_avg:364.83ms
step:2413/3125 train_time:880.330s step_avg:364.83ms
step:2414/3125 train_time:880.706s step_avg:364.83ms
step:2415/3125 train_time:881.079s step_avg:364.84ms
step:2416/3125 train_time:881.450s step_avg:364.84ms
step:2417/3125 train_time:881.821s step_avg:364.84ms
step:2418/3125 train_time:882.194s step_avg:364.84ms
step:2419/3125 train_time:882.565s step_avg:364.85ms
step:2420/3125 train_time:882.938s step_avg:364.85ms
step:2421/3125 train_time:883.309s step_avg:364.85ms
step:2422/3125 train_time:883.679s step_avg:364.86ms
step:2423/3125 train_time:884.039s step_avg:364.85ms
step:2424/3125 train_time:884.398s step_avg:364.85ms
step:2425/3125 train_time:884.760s step_avg:364.85ms
step:2426/3125 train_time:885.118s step_avg:364.85ms
step:2427/3125 train_time:885.479s step_avg:364.84ms
step:2428/3125 train_time:885.841s step_avg:364.84ms
step:2429/3125 train_time:886.202s step_avg:364.84ms
step:2430/3125 train_time:886.563s step_avg:364.84ms
step:2431/3125 train_time:886.926s step_avg:364.84ms
step:2432/3125 train_time:887.290s step_avg:364.84ms
step:2433/3125 train_time:887.651s step_avg:364.84ms
step:2434/3125 train_time:888.012s step_avg:364.84ms
step:2435/3125 train_time:888.375s step_avg:364.84ms
step:2436/3125 train_time:888.745s step_avg:364.84ms
step:2437/3125 train_time:889.108s step_avg:364.84ms
step:2438/3125 train_time:889.474s step_avg:364.84ms
step:2439/3125 train_time:889.837s step_avg:364.84ms
step:2440/3125 train_time:890.197s step_avg:364.84ms
step:2441/3125 train_time:890.558s step_avg:364.83ms
step:2442/3125 train_time:890.919s step_avg:364.83ms
step:2443/3125 train_time:891.280s step_avg:364.83ms
step:2444/3125 train_time:891.641s step_avg:364.83ms
step:2445/3125 train_time:892.021s step_avg:364.83ms
step:2446/3125 train_time:892.391s step_avg:364.84ms
step:2447/3125 train_time:892.750s step_avg:364.83ms
step:2448/3125 train_time:893.112s step_avg:364.83ms
step:2449/3125 train_time:893.473s step_avg:364.83ms
step:2450/3125 train_time:893.834s step_avg:364.83ms
step:2451/3125 train_time:894.198s step_avg:364.83ms
step:2452/3125 train_time:894.557s step_avg:364.83ms
step:2453/3125 train_time:894.916s step_avg:364.82ms
step:2454/3125 train_time:895.287s step_avg:364.83ms
step:2455/3125 train_time:895.657s step_avg:364.83ms
step:2456/3125 train_time:896.032s step_avg:364.83ms
step:2457/3125 train_time:896.404s step_avg:364.84ms
step:2458/3125 train_time:896.759s step_avg:364.83ms
step:2459/3125 train_time:897.118s step_avg:364.83ms
step:2460/3125 train_time:897.479s step_avg:364.83ms
step:2461/3125 train_time:897.838s step_avg:364.83ms
step:2462/3125 train_time:898.197s step_avg:364.82ms
step:2463/3125 train_time:898.556s step_avg:364.82ms
step:2464/3125 train_time:898.916s step_avg:364.82ms
step:2465/3125 train_time:899.275s step_avg:364.82ms
step:2466/3125 train_time:899.636s step_avg:364.82ms
step:2467/3125 train_time:899.998s step_avg:364.81ms
step:2468/3125 train_time:900.358s step_avg:364.81ms
step:2469/3125 train_time:900.717s step_avg:364.81ms
step:2470/3125 train_time:901.079s step_avg:364.81ms
step:2471/3125 train_time:901.473s step_avg:364.82ms
step:2472/3125 train_time:901.832s step_avg:364.82ms
step:2473/3125 train_time:902.193s step_avg:364.82ms
step:2474/3125 train_time:902.554s step_avg:364.82ms
step:2475/3125 train_time:902.915s step_avg:364.81ms
step:2476/3125 train_time:903.288s step_avg:364.82ms
step:2477/3125 train_time:903.659s step_avg:364.82ms
step:2478/3125 train_time:904.032s step_avg:364.82ms
step:2479/3125 train_time:904.391s step_avg:364.82ms
step:2480/3125 train_time:904.751s step_avg:364.82ms
step:2481/3125 train_time:905.123s step_avg:364.82ms
step:2482/3125 train_time:905.496s step_avg:364.83ms
step:2483/3125 train_time:905.853s step_avg:364.82ms
step:2484/3125 train_time:906.214s step_avg:364.82ms
step:2485/3125 train_time:906.587s step_avg:364.82ms
step:2486/3125 train_time:906.958s step_avg:364.83ms
step:2487/3125 train_time:907.315s step_avg:364.82ms
step:2488/3125 train_time:907.677s step_avg:364.82ms
step:2489/3125 train_time:908.039s step_avg:364.82ms
step:2490/3125 train_time:908.399s step_avg:364.82ms
step:2491/3125 train_time:908.772s step_avg:364.82ms
step:2492/3125 train_time:909.143s step_avg:364.82ms
step:2493/3125 train_time:909.514s step_avg:364.83ms
step:2494/3125 train_time:909.886s step_avg:364.83ms
step:2495/3125 train_time:910.259s step_avg:364.83ms
step:2496/3125 train_time:910.615s step_avg:364.83ms
step:2497/3125 train_time:910.972s step_avg:364.83ms
step:2498/3125 train_time:911.346s step_avg:364.83ms
step:2499/3125 train_time:911.718s step_avg:364.83ms
step:2500/3125 train_time:912.089s step_avg:364.84ms
step:2500/3125 val_loss:3.34460 train_time:912.089s step_avg:364.79ms
step:2501/3125 train_time:912.466s step_avg:364.84ms
step:2502/3125 train_time:912.838s step_avg:364.84ms
step:2503/3125 train_time:913.194s step_avg:364.84ms
step:2504/3125 train_time:913.553s step_avg:364.84ms
step:2505/3125 train_time:913.916s step_avg:364.84ms
step:2506/3125 train_time:914.279s step_avg:364.84ms
step:2507/3125 train_time:914.639s step_avg:364.83ms
step:2508/3125 train_time:915.002s step_avg:364.83ms
step:2509/3125 train_time:915.364s step_avg:364.83ms
step:2510/3125 train_time:915.723s step_avg:364.83ms
step:2511/3125 train_time:916.082s step_avg:364.83ms
step:2512/3125 train_time:916.440s step_avg:364.83ms
step:2513/3125 train_time:916.802s step_avg:364.82ms
step:2514/3125 train_time:917.163s step_avg:364.82ms
step:2515/3125 train_time:917.523s step_avg:364.82ms
step:2516/3125 train_time:917.884s step_avg:364.82ms
step:2517/3125 train_time:918.245s step_avg:364.82ms
step:2518/3125 train_time:918.606s step_avg:364.82ms
step:2519/3125 train_time:918.964s step_avg:364.81ms
step:2520/3125 train_time:919.323s step_avg:364.81ms
step:2521/3125 train_time:919.694s step_avg:364.81ms
step:2522/3125 train_time:920.065s step_avg:364.82ms
step:2523/3125 train_time:920.422s step_avg:364.81ms
step:2524/3125 train_time:920.795s step_avg:364.82ms
step:2525/3125 train_time:921.168s step_avg:364.82ms
step:2526/3125 train_time:921.527s step_avg:364.82ms
step:2527/3125 train_time:921.891s step_avg:364.82ms
